0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
LTB 0 0 0 0 0.0044668880869411 0 0 0 0 0.0419022415534085 0 0 0 0 0.0624802298791967 0.0810807172445507 0.0628808005543952 0 0 0.000617639097294659 0 0 0 0 0 0.00758396203774539 0 0.0849930681592958 0.000225376952058845 0 0.0362892904892245 0.0762440423709876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219188501534804 0.0149314887620738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0115792646089126 0 0 0 0 0 0 0 0 0 0 0 0 0.0812777070428062 0 0 0 0 0 0 0 0 0.0115357548184065 0.06789297551577 0 0 0 0 0 0 0 0 0.0508834454886824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00197187714196258 0 0 0 0 0 0 0 0.031355067249279 0 0 0 0 0 0 0 0 0
IL7R 0 0 0 0 0.00302743829220766 0 0 0.00584746632940259 0 0.0186754500200366 0.00602107555113666 0 0 0 0 0 0.00105089857001567 0.00429681778356268 0 0.00592958030112281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00948444259623278 0 0 0 0 0 0 0 0 0 0 0 0.0429915608990277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0227106510750478 0 0.00167728789804639 0.0045051537181154 0 0 0 0 0 0 0.0425019251471101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0124914987188654 0 0 0 0.0508439453025027 0 0 0 0 0 0.104083922719155 0 0 6.46481016392224e-05 0 0 0 0 0 0 0 0.0377646213242897 0 0 0 0 0 0 0 0 0 0 0 0 0.032367353773149 0 0 0 0 0 0 0 0 0.0080135125394753 0 0 0.0101873550260314 0 0 0 0 0 0 0 0
TNFAIP3 0 0 0 0 0 0 0 0 0 0 0.0124386351431664 0 0 0 0 0 -0.125361422102889 0 0 0 0 0 0 0.130223607743145 0 -0.000955864645913968 0 0 0 -0.23484240153948 0.124998095054743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0104159816698536 0 0 0.0204555736904038 0.112734522609972 0 0 0 0 0 0 0 0 -0.0985782416658928 0 0.0562176856289952 0 0 0 0 0.0442327397216624 0.0916434274809826 0 0 0 0 0 0 0 0.00436844387155467 0 0 0 0 0 0 0 0 0 -0.00740482646383596 0 0 0 0 0 0 1.84502635188332e-05 0 0 0 0 0 0.0626251972664198 0.0811105056056605 0 0 0 0 0 0 0 0.0843450656423118 0 0 0 0.0939754809973241 0 0 0 0 0 0.320606503405591 0 0 0 0 0 0 0 0 0.0763386625955708 0.0698896038940353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0742642656734237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.220981742574239 0 0
ZFP36L2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161791704590681 0 0 0.00703874986118552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0281794624803095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0295147646374484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
JUNB 0 0 0 0 -0.0815156437656408 0 0 -0.00299943027087747 0 0 0 0 0 0 -0.0143267319086246 -0.19773191718344 -0.0547719300772437 -0.0143213475057821 0 -0.18752194951026 0 0 0 0 0 -0.066703710586355 0 0 0 -0.078912183352748 -0.203137602566277 -0.041407323010502 0 0 0 0 0 0 0 0 0 0 -0.00230611975109603 0 0 0 0 -0.017295443092597 -0.0463797178070328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00386006641022887 0 0 0 0 0 -0.0415405049120674 0 0 -0.0408343918322405 0 0 -0.0302679335598159 0 0 0 0 0 0 0 -0.0806672071145936 0 0 0 0 0 0 -0.0290847771528838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0782138070391731 0 0 0 0 0 0 0 0 -0.000210752591553763 0 0 -0.152442438803945 0 0 0 0 -0.0401991289213105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0539001045028838 0 0 0 0 0 0 0 0 -0.0260806976917676 0 0 0 0 0 0 0 0 0 0 0
GATA3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.310065858771892 -0.0584812700319469 0.0317118471917352 0 -0.0924294483170495 0 0 0 0 0 -0.048658773530594 0 -0.130808671253579 0.0352292989736639 0.143661490434594 -0.0645610551600939 0 0 0 0.0602805648121776 0 0 0 0 0.0584471718391499 0 0 -0.0577573935489677 0 0 0 0 0 -0.0234640071453983 0 0 0 0 0 -0.00585544355394411 0 0 0 0 0 0 0 0 0 0 0 0 -0.020418291949706 0 -0.0642219341189545 0 0 0 -0.146070185951023 0 0 -2.90210159899194e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0446542604012922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.196856471178623 0.0771790706036623 0.148070552013486 0 0 0 0 0 0 0 0 0 -0.014505323849953 0 -0.0320449875660708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00260800907927889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483121500921937 0 0 0 0 0 0 0.0934074911547084 0 0
LDHB 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0578591385186826 0 0 0 0 0 0 0 0 0 0 0 0.079050936730957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0428402294064553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MAL 0 0 0 0 -0.0328164263681165 0 0 0 0 0.0196727789122272 0 0 0 0 0 -0.0093474709897938 -0.27520719390399 0 0 -0.0864764385646455 0 0 0 0 0 0 0 0 0.244530387359431 0.108232885933458 0.0878796231013801 0 0 0 0 0 -0.000809863418657772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0272938556693134 0 0 0 0 0 -0.10682316666277 0 0 0 0 0 0 0 0 -0.0114766040982583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0274852786259251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0236423971236547 0 0.0124581789850694 0 0 0 0 0 0 -0.000824675860545383 0 0 0 0 0 0 0 -0.0207454457904538 0 0 0 0 0 0 0 0 0 0 -0.0636667622117906 0 -0.0128889123914692 0 0 0 0 0 0 0 0 0 0 0 0 -0.0215305220487999 0 0 0 0 0 0 0 0 0 0 0.0225354000996669 0 0 0 0 0 0 -0.0171461798936131 0 0
CD69 0 0 0 0 0.0488364765689739 0 0 0 0 0.0987345733329597 0.0347628153703456 0.0187487807526944 0 0 0 0.184973645159417 -0.130983829426232 0 0 0.18302923151589 0 0.000182922036649498 0 0 0 -0.0248263794759834 0 0 0 -0.0687129000636918 0.73452922901601 0.184962495055241 0.0193439471057337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0668772744934797 0 0.00524713330550588 0 0.0607428199315934 0.0438524347175445 0 0 0 0 0 0 0 -0.0526888572676253 0 0.0769122771620919 0 0 0 0 0 0.0720604805809654 0.0390157521764557 0 0 0.0133720167917427 0 0.0889165793201797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0964860771639067 0.0676374894953523 0 0 0.0684532618517719 0 0 0 0 0 0.0648803263589507 0 0 0.01470889416603 0.000364943989328828 0 0 0 0 0.0179459422777327 0 0 0 0 0 0 0 0 0 0.0386905694437212 0.0129376249957921 0 0 0 0 0 0 0.0660142675761221 0.00333720330134816 0 0 0 0 0 0 0 0 0 0 0 0 0 0.231018274568568 0 0.0100554037977582
AQP3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000457958180071458 0 0 0 -0.00134052259668646 0 0 0 0 0 -0.039748589617525 0 0.0299217912204195 0.00021847545179388 0.0531911940413686 0 0 0 0 0.0358302791543372 0 0 0 0 0 0 0 -0.0671872719361697 0 0 0 0 0 0 0 0.0253706998791418 0 0 0 0 0 0 0 -0.0291750464210095 0 0 0.0762719979048902 0 0 0 0 0 0 0 0 0 0 0 0.0115881752167746 0 0 0 0 0 0 0 0 0 0 -0.000142210681387071 0 0 0 0 0 0 -0.00586007840731124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0899164237055794 0 0 0 0 0 0 0.0314837886401395 0 0.0447710028697619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.022549550121305 0 0 0 0 0 0 0 0 0 0 0
FLT3LG 0 0 0 0 -0.000155433486756022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0977511613419361 0 0 0 0 0 0 0 0.0118346195656079 0 0 0.000744881058785465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00774358091920511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145940265060251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000588975084467684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0893831728414456 0 0 0 -0.0334294974440068 0 0.119284649341512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARHGAP15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0488387652526739 0 -0.0830841691267778 0 0 0 0 0 0 0 0 0 0 0 0 0 0.311767899119223 0.117423060573991 0 0 0.130485321550161 0 0 0 0 0 0 0.0463985090052668 0 0 0 0 0 0 0 0 0.0020352834537618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0418107274690063 0 0 0 0 0 0.0568392163926619 0 0 0 0 0 0.0182762797730631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110869610559261 0.185795536560319 0 0 0 0 0 0 0 0 0 0 0 0.274254231467861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0335433891551067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.193335227783101 0 0 0 0 0 0 0 0 0
NOSIP 0 0 0 0 0 0 0 0 0 0.0494732900800938 0 0 0 0 0 0.319932728990541 -0.000234196455210631 0 0 0 0 0 0 0 0 0.0183682308702526 0 0.102579028268783 0 0 0.328839341224019 0.0430084454963716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177954555711123 0 0 0 0 0 0 0.0199754594281431 0 0 0 0.00859733064479466 0.0457385687438571 0 0 0 0 0 0 0 0 0 0.0358517660713023 0 0 0 0.0244131801602437 0 0.00018318015580936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0522465944543477 0 0 0 0 0.017883712302513 0 0 0 0 0 0 0 0.0440348486366155 0 0 0 0 0 0 0 0 0 0.0479442883514581 0 0.0511681030370766 0 0 0 0 0 0 0.025980628077749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LEPROTL1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00783656264716287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0517681152666796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0524862095288459 0 0 0 0 0 0 0.00270716184729761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SPOCK2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36900232518379 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0308396235853545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0139746051840826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00602452855446881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SARAF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0362163144311442 0 0
RPSA 0 0 0 0 0 0 0 0.000644262137123609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
INPP4B 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.10489547436918 0 0 0 -0.0767842838025498 0 0 0 0 0 -0.330279513007426 0 0 0 0 0.0203613108803397 0 0 0 0 0 0 0 0 0 0 0.0784456245676275 -0.0948105928440663 0 0 0 0 0 0 0 0 0 0 0 -0.0732797017116085 0 0 0 0 -0.026712824330669 0 0 -0.0399560659576011 0 0 0 0 -0.0804796374952286 0 0 -0.00626263512044261 0 0 -0.0641806414388574 0 0 -0.0355815280294146 0 0 0 0 -0.0372143437719126 0 0 0 0 0 0 0 0 0 0 0 -0.00312835237357114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.105629532204798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
DNAJB1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00223579822115352 0 0 0 0 0 0 0 0 0 0 0 0 -0.0817424063481408 0.0540499473938269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0415191835715794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10722941954651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ITM2A 0 0 0 0 0 0 0 0 0 0 0.00638033651911065 0.00469888380745885 0 0 0.0143820935559514 0.0417074838992262 0 0 0 -0.0222414048501148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313984153332987 0 0 0 0 0.0701438182463421 0 0 0 0 0 0 0 0 0 0 0 0 -0.00704239955308966 0 0.00455598635935107 0 0 0.021772481519171 0 0 0 0 0 0 0 -0.0248395457600642 0 0 0 0 0 0.262499444708637 0 0 0 0 0 0 0 0.00756732666682674 0 0 0.00312915408188563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0532500730200127 0 0 0 0 0.00603099837718237 0 0 0 0 0.0796009824354887 0 0.102790350803093 0 0.0100050027928948 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134159745042808 -0.0369380237862134 0 0 0 0 0.0165737475460135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00278477160695088 0 0 0 0 0 0 0 0 0 0 0
GSTK1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0448704145502716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.258151927954763 0.279256101016824 0.097937554324517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.228276353205612 -0.19162896537512 0 0 0 0 0 0 0 0 0 0 0 0 0.0544198699127983 0 0 0 0 0 0 0 0 0 0 0 0 0.00118505343613186 0 0 0 0 0 -0.032531374066282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104176432082543 0.0131809488824747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0240401022900554 0 -0.0403912386679661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.12491873878109 0 0 0 0 0 0 0.139064102687328 0 0
JUN 0 0 0 0 0.00421331638047308 0 0 0 0 -0.0373319228363511 0 0 0 0 0 -0.00724783565369894 0.0336532074696721 0 0 0 0 0 0 0 0.0103624597447599 -0.0262360615980624 0 0.0339732630026265 -0.0756862142934995 -0.0751840059972806 -0.0647586588061277 -0.0432851405636843 0 -0.0386597894466793 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0239720718107738 0 0 0 0 0 0 -0.15737125053573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0119542417539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00858591877831906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000118700952449607 0 -0.0425062191896769 0 0 0 0 0 0.00227197994729697 0.0847902400219789 0.0122544017800285 0
KLRB1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289943424783432 0 0.0580420434885283 0 0 0 0 0 0 0 0 0 0.10898015065934 -0.114051619767595 -0.0234355450190512 -0.059032064958205 -0.000193511989707865 0 0 0 0 0.0754383226750982 0 0 0.00739309012235456 0 0 0 0 0 0 0 0 0.0691644212078031 0 0.0523627016653006 0 0 0.000756264028684913 -0.180106930366529 0.279457553956689 0 0 0.0348318494701127 0 0 0.0168571903344612 0 0 0 0 0 -0.0356922353908873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267242564175881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000836947277639814 0 -0.0901649072296974 0 0 0 0 0 0 0 0.00852319145602277 0 0 0.0355328279088212 0 0 0 0 0 0.138470117779093 0 0 0 0 0 0 0 0 0.0525615837864751 0 0.0395252133578313 0 -0.00845362043654002 0 0 0 0 0 0 0 0 0 0 0 0 -0.0178529768365137 0 0 0 0 0 0 0.0116194172650234 0 -0.0322028271523501 0 0 0 0 0 0 0.0707574362706796 0 0
TOB1 0 0 0 0 0 0 0 0 0 -0.0516845320350336 0 0 0 0 -0.139380720445535 -0.11841611792615 0.29299523980375 0 0 0 0 0 0 0 0 0 0 -0.0901440025484863 0.138305631671521 0 -0.297752496015446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00463865251196374 0 0 0 0 0 0 0 -0.0497521968919568 0 0 0 0 0 0 0 0.0292950376290332 0 0 -0.01628219531619 0 0 -0.0385441569908181 0 0.0858970802136984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0608999931046909 0 -0.0473280485846206 0 0 -0.011999002916644 0 0 0 0 0 0 0 0.0853274170217506 0 0 0 0 0 0 0 0 0 0 0 -0.024030954132891 0 0 0 0 0 0 0.106421920624785 0 0 0 0 0 0 0 0 -0.147316949182233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0789422705533013 0 0 0 0 0 0 0 0 0
