"0005-anti-human-CD80" "0007-anti-human-CD274" "0008-anti-human-CD273" "0009-anti-human-CD275" "0161-anti-human-CD11b" "0021-anti-human-CD252" "0022-anti-human-CD137L" "0023-anti-human-CD155" "0024-anti-human-CD112" "0026-anti-human-CD47" "0027-anti-human-CD70" "0028-anti-human-CD30" "0031-anti-human-CD40" "0032-anti-human-CD154" "0033-anti-human-CD52" "0034-anti-human-CD3" "0046-anti-human-CD8" "0047-anti-human-CD56" "0050-anti-human-CD19" "0052-anti-human-CD33" "0054-anti-human-CD34" "0056-anti-human-CD269" "0060-anti-human-CD90" "0061-anti-human-CD117" "0062-anti-human-CD10" "0063-anti-human-CD45RA" "0064-anti-human-CD123" "0066-anti-human-CD7" "0070-anti-humanmouse-CD49f" "0071-anti-human-CD194" "0072-anti-human-CD4" "0125-anti-human-CD44" "0081-anti-human-CD14" "0083-anti-human-CD16" "0085-anti-human-CD25" "0087-anti-human-CD45RO" "0088-anti-human-CD279" "0089-anti-human-TIGIT" "0100-anti-human-CD20" "0101-anti-human-CD335" "0102-anti-human-CD294" "0123-anti-human-CD326" "0124-anti-human-CD31" "0127-anti-Human-Podoplanin" "0134-anti-human-CD146" "0135-anti-human-CD324" "0136-anti-human-IgM" "0138-anti-human-CD5" "0141-anti-human-CD195" "0142-anti-human-CD32" "0143-anti-human-CD196" "0144-anti-human-CD185" "0145-anti-human-CD103" "0146-anti-human-CD69" "0147-anti-human-CD62L" "0149-anti-human-CD161" "0151-anti-human-CD152" "0152-anti-human-CD223" "0153-anti-human-KLRG1" "0154-anti-human-CD27" "0155-anti-human-CD107a" "0156-anti-human-CD95" "0159-anti-human-HLADR" "0160-anti-human-CD1c" "0162-anti-human-CD64" "0163-anti-human-CD141" "0164-anti-human-CD1d" "0165-anti-human-CD314" "0166-anti-human-CD66b" "0167-anti-human-CD35" "0168-anti-human-CD57-R" "0169-anti-human-CD366" "0170-anti-human-CD272" "0171-anti-humanmouserat-CD278" "0174-anti-human-CD58" "0175-anti-human-CD96" "0176-anti-human-CD39" "0177-anti-human-CD178" "0179-anti-human-CX3CR1" "0180-anti-human-CD24" "0181-anti-human-CD21" "0185-anti-human-CD11a" "0186-anti-human-IgA" "0187-anti-human-CD79b" "0189-anti-human-CD244" "0196-anti-human-CD235ab" "0205-anti-human-CD206" "0206-anti-human-CD169" "0207-anti-human-CD370" "0208-anti-human-XCR1" "0215-anti-human-CD268" "0217-anti-human-CD54" "0218-anti-human-CD62P" "0224-anti-human-TCRab" "0245-anti-human-CD106" "0246-anti-human-CD122" "0247-anti-human-CD267" "0353-anti-human-CD41" "0355-anti-human-CD137" "0356-anti-human-CD254" "0358-anti-human-CD163" "0359-anti-human-CD83" "0360-anti-human-CD357" "0362-anti-human-CD309" "0363-anti-human-CD124" "0366-anti-human-CD184" "0367-anti-human-CD2" "0368-anti-human-CD226" "0369-anti-human-CD29" "0370-anti-human-CD303" "0371-anti-human-CD49b" "0373-anti-human-CD81" "0374-anti-human-CD98" "0375-anti-human-IgGFc" "0384-anti-human-IgD" "0385-anti-human-CD18" "0386-anti-human-CD28" "0387-anti-human-TSLPR" "0389-anti-human-CD38" "0390-anti-human-CD127" "0048-anti-human-CD45" "0392-anti-human-CD15" "0393-anti-human-CD22" "0394-anti-human-CD71" "0395-anti-human-B7H4" "0396-anti-human-CD26" "0397-anti-human-CD193" "0399-anti-human-CD204" "0400-anti-human-CD144" "0402-anti-human-CD1a" "0406-anti-human-CD304" "0407-anti-human-CD36" "0420-anti-human-CD158" "0437-anti-mousehuman-CD207" "0576-anti-human-CD49d" "0577-anti-human-CD73" "0590-anti-human-CD305" "0591-anti-human-LOX1" "0592-anti-human-CD158b" "0594-anti-human-CD133" "0597-anti-human-CD209" "0599-anti-human-CD158e" "0600-anti-human-CD158f" "0801-anti-human-CD337" "0802-anti-human-CD336" "0828-anti-human-CD307d" "0829-anti-human-CD307e" "0830-anti-human-CD319" "0055-anti-human-CD138" "0853-anti-human-CLEC12A" "0863-anti-human-CD257" "0867-anti-human-CD94" "0870-anti-human-CD150" "0895-anti-mousehuman-Mac2" "0896-anti-human-CD85j" "0897-anti-human-CD23" "0899-anti-human-HLAA2" "0901-anti-human-GARP" "0902-anti-human-CD328" "0908-anti-human-TCRVb13.1" "0920-anti-human-CD82" "0944-anti-human-CD101" "0985-anti-human-CD360" "1046-anti-human-CD88" "1047-anti-human-HLAF" "1048-anti-human-NLRP2" "1051-anti-human-Podocalyxin" "1052-anti-human-CD224" "1056-anti-human-CD258" "1057-anti-human-DR3"
"IFI27" 0 0 0 0 0 0 0 -0.00461853368609006 0 0.0017689007977529 -0.0517457723869012 0 0 0 0.169602688332003 0.0156541269206357 0 0 0.104039695768348 0 0 0 0 0 0 -0.090139209890161 -0.0156723958674256 0.267588755667647 -0.577496921825493 -0.0960318122182809 0.209571501125081 0 0.0258197201429033 -0.0395393585225971 0 -0.0539864723936978 0 -0.0692031274431405 0 0 0 0 0 0 0 0 0 0.221563121276777 0 0 -0.0141246355873406 -0.0499004008107236 0 0.0136691109879705 -0.236285907631991 0 0 0 -0.146158676768186 0 0 0 0 0 0 0 0 0.0176004638725864 0 0 0 0 0 0.0399285655799732 0.179868939936038 0 0 0 0 0 0 -0.0329351095481692 0 0 -0.26289737594876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0416794920697612 0 0 0 0 0 0.00292895064703095 0.177066080178758 -0.396254454535528 0 0.214994756648738 0 0 0 0 -0.0147982058610668 0.0666936541892096 0 0.146024864076737 0.00353822720471791 0.0892101175436069 0 0 0 0 0 0 0 0 0 0 0 0.0268807495925793 0 0.0533067631914479 0.322774575163294 0.355248352818293 0 0 0 -0.0667620865052344 0 0 0 0 0 0 0 0 0 0 0 -0.0207476170537228 0 0 0 0 0.00311378734520581 -0.0111550625083427 0 0.0127632800640428 0.00511469428954538 0 0 -0.0601364608178767 0 0 0 0 0
"C1QA" 0 0 0 0 0.0495517291586119 0 0 0.0230544998483592 0 0.0626479917362218 0 0 0.00580895882987136 0 0 0.112532503670243 0.0482221169861389 0 0.0124732825012099 0.163274563649682 0 0 0 0 0 0 0 0 0.0176294076373527 0 0 0 0 0.0486241778040753 0 -0.00481631577748692 0 0.0601280289188107 0 0 0 0 0 0 0 0 0 0 0 -0.0237376573426941 0 0.00640895708403187 0 0.0252154935838488 -0.0453357143666091 0 0 0 0 0 0 0 0.109537111155795 0 0 0 0 0 0 -0.0464454982978078 0 0 0 0.038225681491357 0 0 0.240564663907332 0 0 0 0 0.0142167788660876 0 0 0 0 0 0 0 0.0112650017094968 0 0.384621106779038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0819497185047397 0.0112270427236387 0 0 0 0 0 0 0 0 0 0 0.0558826383642165 0 0 0 0 0.142953088166 0 0.00616461220003001 0 0 0 0 0 0 0 0 0.0304334217462011 0 0.158237716774468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0428283126485173 0 0 0 0.182649163313533 0 0.0168581245698947 -0.0248107942965535 0 0 0 0 0 0 0 0
"APOBEC3A" 0 0 0 0 0 0 0 -0.163044411411968 0 -0.150969960450966 0 0 0 0 0 -0.191060212264438 0 0 -0.136377018965858 -0.0294760596180998 0 0 0 -0.0751749216284963 0 -0.425975709306799 -0.0438340422309104 -0.134029397724615 0 -0.0622486400747225 -0.0121071639144107 0 -0.0919073790159841 -0.0265977872098815 0 -0.0272986491761024 0 0 0 -0.0655426572373239 0 0 0 0 0 0 0 -0.155296577088364 0 0 0 0 0 -0.0302403921362304 -0.0847870122201706 0 0 0 0 0 0 -0.2508657695236 0 0 0 0 0 0 0 0 0 0 0 -0.169319782890153 0 0 0 0 0 0 0 -0.149341774730387 0 0 -0.120586872403638 0 0 0 0 0 0 0.1975371705847 0 0 0 0 0 0 0 0 -0.12229789817346 0 0 0 0 0 -0.177971725485725 -0.002356157146554 -0.0738730003358207 0 0 0 0 0 0 -0.17854882109124 -0.0672021049805481 0 -0.0871206734496158 0 -0.0955816060444985 0 0 0 0 0 0 0 0 -0.00601973726080884 -0.0354652455580914 0 0 0 0 0 -0.00296195799472292 0 0 0 0 0 0 0 0 0 0 0 0 -0.155691080771524 0 0 0 0 0 0 0 -0.000634134073337546 0 0 0 0 0 0 0 0 0 0 0 0
"SAT1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0298518989258022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.241171271756047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290017688406224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0342031095688027 0 0 0 0 0.00475516880928861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00529283198784224 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0247427069808977 0 0 0 0 0 0
"SMIM25" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.010433896014857 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018690215228347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0337303802111603 0 0 0.088040366204298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"FCGR3A" 0 0 0 0 0 0 0 0 0 0.0607328150634464 0 0 0 0 0 -0.00474938913384616 0 0 0 0 0 0 0 0 0 0.0557075689210626 0 0 0 0.0133302590421977 0 0 0 0.204255888869655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0156856497389201 0.0368018741338496 0 0 0 0 -0.0270302254367916 0 0 0 -0.00802231960764578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0250343902469534 0 0 0 0 0 0 0 0 0 0 0 0 -0.0128744256917641 0 -0.0109292782212437 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501308176254422 0.0112778508615533 0 0 0 0 0 0 0 0.0357365428785813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0655959318219321 0 0 0 0.0411879507114421 0 0.00442115522247273 0 0 0 0 0 -0.0184310414151438 0 0 0 0 0.0207613772855374 0 0 0 0 0.00680502498234464 0 0 0 0 0 0 0 0 0.0121473465765186 0 0 0 0 0 0
"FTL" 0 0 0 0 0 0 0 0 0 -0.0519250051922892 0 -0.030410568682481 0 0 0 -0.109896935651418 -0.0736679355350701 0 -0.0569126680495797 0 0 0 0 0 0 -0.0119731290789175 0 -0.216373159539443 0 -0.0555735320896904 0 -0.0610731255783268 -0.00844611148385895 0 0 0 0 -0.0121518247964059 0 0 -0.00118909733116676 0 0 -0.0200050365372494 0 0 0 -0.066039329457257 0 0 0 0 0 -0.0403639778299663 -0.199479584899851 0 0 0 -0.0333103566738391 -0.00618554951828182 -0.0397391444840699 -0.0443735784689887 0 0 0 0 0 -0.0179931808974036 0 0 0 0 -0.00514077068430037 -0.0964371605322389 0 -0.0181225411936687 0 0 0 0 -0.0182589652096879 -0.0696057826447571 0 0 -0.137189228042296 0 0 0 0 -0.00790448850496239 0 0 0 0 0 -0.0084910466627249 0 0 -0.00192602591878385 0 -0.0275564445966005 0 0 0 0 0 -0.274478628062937 -0.0422053573889798 -0.123960641138192 0 0 0 0 0 0 0 -0.0534765827806235 0 -0.0485828138008377 0 -0.0310987109717243 0 0 0 0 0 0 0 0 -0.0043660059699905 -0.00986614653154573 0 -0.0023367556548275 0 -0.0520674171954474 0 -0.0649652053034814 0 0 0 -0.0139429425852203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0258064277279783 -0.0114837268992586 0 0 0 0 0 0 0 0 0 0 0
"CFD" 0 0 0 0 0.0403896415070348 0 0 0.0775341149101696 0 0 0 0 0 0 0 0 0.0403583856775432 0 0 0 0 0 0 0 0 0 0.00548967730173141 0 0 0 0 0.028634366569745 0.10323533170834 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.041257651839229 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0435980943601547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0108669870583079 0 0 0 0 0 0
"PSAP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"MS4A7" 0 0 0 0 -0.0500876824241272 0 0 -0.0157037366318802 0 0 0 0 0 0 0 0 0 0 0 -6.74745075964002e-05 0 0 0 0 0 0.063178163249506 0 0 0 0 0 0 -0.0375254958586404 0.0358711019760399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00293417321366811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0630243210714919 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LILRB2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.51889047368821e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.172122899083904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0984678567561482 0 0 0 0 0 0 0 0 0 0 0 -0.0573187451938672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CD68" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"LRRC25" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113424074329838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.14636870477651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0729969569245284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"IFI30" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.193195521205444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212938689688013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.138801519532171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223004537920366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NPC2" 0 0 0 0 0 0 0 -0.0383996754823432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"WARS" 0 0 -0.00012498603333428 0 0 0 0 -0.00576875109658839 0 -0.00634993537841737 0 -0.0612013780706133 0 0 0 0 0 0 -0.0278315955589355 0 0 0 0 0 0 0 0 0 0 -0.0386074484783385 -0.0988113214390976 0 -0.0349252574477733 0 0 -0.0175549037884649 -0.139074907012473 -0.0610707369618911 -0.0526182202496432 -0.0184148818634476 0 0 0 -0.0122743137526007 0 0 0 0 -0.0359582784477333 0 -0.0313351585445253 0 0 -0.0133336622437092 0 0 0 0 0 0 0 -0.025419803584411 0 -0.0233206788465433 -0.0108754665084106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0477243435998704 -0.038283538146147 0 -0.0226417365931069 -0.0198214252268687 -0.0761252361072818 0 0 0 0 -0.0728411452777286 0 0 0 0 0 -0.0280919139881186 0 0 0 0 0 -0.0270070021688085 0 0 0 0 -0.0610333848694906 -0.0532527004876245 -0.10623473125858 0 0 0 -0.00271592311863574 0 -0.0251676185971396 0 -0.043638537311003 0 0 0 0 0 -0.0123306044753968 0 0 0 0 0 -0.0854936030167996 -0.000296857735342775 -0.0529704941144508 0 -0.108503463505787 0 -0.0201852447901777 0 0 -0.0451188227143621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00125232900443365 0 0 0.0127842459752505 0 -0.0773014098958759 0 0 0 -0.0151218307342274 0 0 0 0 0
"STXBP2" 0 0 0 0 0.0538138688209988 0 0 0.0264302406817728 0 0.0464281910989125 0 0 0 0.0137691576586113 0 0 0 0 0 0.140688428157075 0 0 0 0 0 0 0.0233125642788042 0 0 0 0 0.132766594112005 0.00539683985651155 0.208613908234858 0 0 0 0 0 0 0.0185741069098852 0 0.079087446887079 0.0814042716022288 0 0 0 0 0 0.157154876863626 0 0 0 0.103706858389756 0 0 0 0 0.0563595225001168 0 0.0325325132503756 0.0937982805504062 0 0 0.0297588313650518 0 0 0 0 0.0543860621893641 0 0 0 0 0.0142738641074632 0 0.0594275504615537 0 0.0402745312680667 0 0 0.0659275347855485 0 0 0 0 0 0 0 0.0304515175543356 0 0.0631200192142124 0 0 0 0 0 0 0 0 0.00149815328017706 0 0 0 0 0 0.02875581253379 0.0498009116583599 0.0192690767651616 0 0 0 0.0129600443697371 0 0 0.0957214100417581 0.0171702275639721 0 0.0328606777529125 0 0.124969049148086 0 0 0 0 0 0 0.00759885523459138 0 0 0 0 0 0 0.0416119165215119 0 0.0337982083432249 0.0245641008133747 0 0 0.0136413157943282 0 0 0 0 0 0 0.016860919338373 0 0.276970759597386 0 0 0 0 0.0324775202222819 0 0 0.0716220193491539 0.0722631657638688 0 0 0.0469778447267816 0 0.143693597579438 0 0 0 0 0 0
"CUX1" 0 0 0 0 -0.10293747559839 0 0 -0.01389772001054 0 0 0 0 0 0 0 0 0.0188137198429549 0 -0.0921354032619128 -0.0531978093962858 0 0 0 -0.0087511593758388 0 0 0 -0.0324749266181833 0 0 0 0.0580972607318286 -0.156565615387108 0.00391235781128158 0 0 -0.0145419031624385 0 -0.0344595900231285 0 0 0 0 0 0 0 0 0 0 0 0 -0.0182249251291947 0 -0.0514893718924446 0 0 0 0 0.0341575159535801 0 0 0.0131108071464345 0 0 -0.0573249898488553 0 0 0 0 0 0 0 0 0 0 0 -0.120737974135311 0 0 -0.000532853222314805 0 0 -0.00339392211722574 0 -0.0390283809482164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0189020220792963 0 0 0 0 0 0.0993795052528687 -0.0978242648709157 0 0 -0.0900199708965857 0 0 0 0 0 0 0 -0.0741398444567695 0 0 0 -0.0167621432836712 0 0 0 0 0 0 0 0 -0.0515009388471003 -0.0719341000458552 0 0 0 -0.0192904450870753 0 0 0 -0.0372882408035766 0 0 0 0 0 0 0 0 0.0967843543770316 0 0 0 0 -0.0225686528990686 0 0 -0.0866732308443697 0 0 0 0.0763098186062891 0 0 -0.026504072665107 0 0 0 -0.0140776537049917 0
"HES4" -0.0414629706986439 -0.0494078766934732 -0.0222793342407413 0 -0.630693491246188 0 -0.0206805686184286 0 0 -0.381110089320525 0 -0.179885580910083 -0.155666432580825 0 -0.0611371816527823 0 0 0 -0.274095470718829 -0.364316617076044 0 -0.0370838172902883 0 -0.148715712429051 -0.023524497658208 0.409696060249317 0 -0.00150862445580667 -1.00132859078114 -0.0853713547867401 0 0.0791595260540138 -0.360847040633366 0 0 -0.224093531287297 -0.0724301794912961 -0.151379395832356 -0.0225351951010977 0 0 0 0 -0.0912501341487515 0 0 0 -0.0329747298898289 0 0 0 -0.0951984065671806 0 -0.176141143236116 -0.458493309650501 0 -0.0477825574911933 0 0 0 -0.159990634390023 0 0 -0.0933896821446446 -0.189281164895209 0 0 0 0 -0.375339633871503 -0.0124862762597466 0 -0.0217190512574425 0 -0.134149386883806 0 -0.416254872449573 0 0 0 -0.031460971749104 0 -0.250810243385739 -0.105421131719651 0 0 -0.00517539627306094 0 -0.0648628557214395 -0.120775984535508 0 -0.452550977486828 -0.0637463410198632 0 0 -0.0463702108721014 0 0 0 -0.0059569286214214 -0.260861147635473 0 -0.0551369757351772 0 0 -0.0593299610684624 0 -0.596290281346202 -0.0519190504713488 0 -0.217839630133072 0 0 0 0 0 -0.120157674031891 0 -0.251498607608259 0 0 0 0 0 0 0 0 0 -0.0311850563302656 -0.0473556024736391 0 -0.470640535246354 -0.15997977127712 0 0 0 -0.410230041930927 -0.0304318637225637 0 0 -0.108831405593223 0 0 -0.00445092778516961 0 0 0 0 0 0.0145057850118019 0 -0.247293031776089 -0.204584696969838 -0.0445318917373653 -0.0647755725153951 0 0 -0.227826281215799 -0.458186350334351 0 -0.198871331999082 0.00273566651210353 0 0 -0.146222561539488 0 0 -0.125086628663477 -0.130927444783867 -0.0434933777341278
"LILRA5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CCL4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489461450470481 0 0 0 0 0 0 0 0 0 0 0.0824293662853992 0 0.00408291076489129 -0.0907344075261564 0 0 0.0212758607378155 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0406451647026444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103031504675213 0 0 0.00234320301117871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00150913992948034 0 0 0 0 0 0 0 0 0 -0.0558003481848391 0 0 0 0 0 0 0 0 -0.0254246861496346 0 0 0 0 0 0 0 0 0 0 -0.0384501444577427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"SPON2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.102444558569328 0 0.175011178584439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.105185088745418 0 0 0 -0.00396901225051923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0237355518842559 0 0 0 0 0 0 0 -0.121620683160114 0 0 0 0 0 0 0 0 0 0 0 0.0647022426921154 0 0 0 0 0 0 -0.0376599110063222 0 0 0 0 0 0 0.143302070022717 0 0 0 0.00140795573135351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.144607112161353 0 0 0 0 0 0 0.0788710570720995 0 0 0 0 0 0 0 0 -0.0340917696396424 0 0
"CD7" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0152377407505323 0 0 0 0 0 0 0 0 0.0126474323571916 0 0.106730896575212 -0.03524606425781 0 0 0 0 0 -0.00215440769061754 0 0 0 0 0 0 0 0 0 -0.0090286544001861 0 0 0 0 0 0 0 0 0 0.0626620333203264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00737703097514334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0164065879253047 -0.0134424177625665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.066647716622127 0 0
